,qid,docid,rating,bm25,passage_length,c,df,cf,idf,c_idf
8437,1156954,5424952,0,0.0,297,0,620636,757512,7.963067245357815,0.0
8438,310328,5187469,0,1.315999984741211,472,1,1981683,2461298,12.848261791424047,24.45474239624225
8439,567766,6096011,0,0.0,313,0,2272441,3105595,7.561028628619159,0.0
8440,94557,4111934,0,0.0,280,0,351618,440839,12.069621834516363,0.0
8441,256204,4625751,0,0.0,368,0,1563390,1942455,13.0843223760954,0.0
8442,437599,6076732,0,0.0,268,0,138182,176364,12.986848550551692,0.0
8443,943366,4875926,0,0.0,598,0,1867532,2406262,10.116354478404254,0.0
8444,598191,5097854,0,0.0,233,0,674587,882058,7.715196545343755,0.0
8445,261321,7813194,0,0.0,224,0,1107508,1382579,11.141403170419723,0.0
8446,828249,3888891,0,0.0,316,0,878388,1083554,9.544661256594633,0.0
8447,950079,2800432,0,0.0,288,0,1059102,1292624,14.6799219362008,0.0
8448,270529,8060072,0,0.0,171,0,1184332,1634232,12.983291843293554,0.0
8449,913397,7245189,0,0.0,478,0,1343417,1793557,12.297050897344059,0.0
8450,1052763,5931968,0,0.0,201,0,1262482,1987219,9.713133096604862,0.0
8451,50477,7893089,0,0.0,276,0,130486,180790,8.430339822882509,0.0
8452,84844,4469283,0,1.410818099975586,465,1,852191,1045866,24.002624010514165,45.76715924515116
8453,768622,4996147,0,0.0,260,0,724190,900600,7.658893900269744,0.0
8454,633591,622072,0,0.0,193,0,1196378,1530171,9.180476392888671,0.0
8455,91519,310052,0,0.0,271,0,186704,281905,16.9825114686418,0.0
8456,727908,1109041,0,0.0,231,0,552533,675443,8.14266583195856,0.0
8457,445018,4650454,0,0.0,365,0,150860,259338,15.793066582784036,0.0
8458,1182688,4271981,0,0.0,301,0,120378,195226,17.760095654110877,0.0
8459,637452,5917998,0,0.0,315,0,1031733,1304140,11.545039902665803,0.0
8460,928429,21852,0,4.037261962890625,525,4,1574057,2089443,9.510423181898636,80.87266349565914
8461,267286,647700,0,1.7151970863342285,310,1,2170882,2913166,15.164604307656095,29.206581377830513
8462,1167796,3528262,0,0.0,644,0,90450,153656,9.144907404747675,0.0
8463,652258,6025765,0,0.0,303,0,1548419,1911895,14.75585902380184,0.0
8464,981623,6070434,0,0.0,304,0,653031,786093,12.22645053504042,0.0
8465,34527,1979229,0,0.0,224,0,621455,1110552,11.167911665106018,0.0
8466,1145265,3315872,0,2.824667453765869,243,5,5299774,8222411,7.4543278561035065,270.2588307326004
8467,639772,6612578,0,0.0,491,0,882820,1059820,9.525152731180142,0.0
8468,521416,2418558,0,0.0,538,0,1704757,2439357,18.873481938873336,0.0
8469,530608,2681732,0,0.0,257,0,706020,982955,10.809362417283866,0.0
8470,738268,8831883,0,0.0,356,0,2487907,3390963,11.23650186434408,0.0
8471,1014252,3390207,0,2.533493995666504,480,1,2298955,2775389,13.756855146192212,13.756855146192212
8472,546213,762521,0,0.0,558,0,105784,173904,18.08719178055056,0.0
8473,1079956,6498220,0,0.0,669,0,1113951,1340388,9.370261783860032,0.0
8474,1156674,5701286,0,0.0,309,0,439580,608790,13.122353447092767,0.0
8475,282378,5614736,0,0.0,287,0,1904745,2411344,9.049821808740743,0.0
8476,609146,1069873,0,0.0,301,0,729854,979271,9.997791205380652,0.0
8477,358032,2582097,0,0.0,319,0,739869,1052925,12.43170618802278,0.0
8478,928893,3838486,0,0.0,248,0,1557746,2078550,11.040546579339999,0.0
8479,943961,8325177,0,1.3211734294891357,243,1,2127500,2627045,11.789771985756385,50.73189568378616
8480,720688,3473737,0,0.0,360,0,685184,900666,7.922514191522341,0.0
8481,1062255,2625819,0,0.0,322,0,230334,273562,19.16479276022618,0.0
8482,581753,4930316,0,0.0,575,0,4131041,5511588,5.427021943180171,0.0
8483,831426,4597403,0,0.0,629,0,933665,1225874,6.999527005244489,0.0
8484,80873,3644462,0,1.0400266647338867,131,1,5226315,8503087,0.34597693620909964,5.213019337333632
8485,1034426,8052470,0,0.0,338,0,563490,690134,8.273296838871628,0.0
8486,192354,2322740,0,0.0,323,0,1375463,1801936,9.702426978943752,0.0
8487,430753,4834995,0,0.0,303,0,19524,23937,18.407064935648776,0.0
8488,792598,5729033,0,0.0,183,0,566429,709528,8.12511109642559,0.0
8489,110579,1484725,0,0.0,274,0,467511,815382,12.19101535896312,0.0
8490,651176,6997184,0,0.0,286,0,1588566,2298637,10.25094409332025,0.0
8491,106927,3705380,0,0.0,258,0,652920,1170081,12.015387621409996,0.0
8492,533154,2194979,0,0.0,277,0,478919,684609,18.61253932615914,0.0
8493,313441,8314882,0,0.0,310,0,1413733,1932937,14.356772632621121,0.0
8494,1069148,5157774,0,0.0,294,0,805039,1020630,16.39238373187349,0.0
8495,809243,4899908,0,0.0,357,0,626008,771469,13.204933243943639,0.0
8496,14243,3806230,0,0.0,260,0,365898,503340,9.979778035651908,0.0
8497,290745,2402259,0,0.0,277,0,1962794,2398886,11.785573589198439,0.0
8498,1045982,6041106,0,0.0,219,0,1372056,1750823,13.787681075769887,0.0
8499,128329,3630937,0,0.0,287,0,200835,284869,12.609934032467425,0.0
8500,592095,3404205,0,0.0,301,0,854260,1167828,14.970363376234562,0.0
8501,306494,2955125,0,0.0,375,0,1792749,2385839,12.814908702169483,0.0
8502,998637,6645770,0,0.0,188,0,314458,365339,9.959513230799018,0.0
8503,964259,6834120,0,0.0,314,0,1245169,1670687,9.859611151778898,0.0
8504,869843,6090136,0,0.0,378,0,2283015,3064118,11.336041765455192,0.0
8505,20293,1127585,0,0.0,285,0,718360,1120005,15.32706677481852,0.0
8506,682431,3398535,0,0.0,333,0,543263,664354,5.45249751892883,0.0
8507,881891,8023180,0,0.0,157,0,1934697,2403548,7.199957654262416,0.0
8508,832265,173655,0,3.0435142517089844,206,1,1202589,1565414,12.908682128525871,12.908682128525871
8509,402795,7118313,0,0.9865423440933228,168,1,1635549,2310080,20.39434810324071,20.39434810324071
8510,68825,8220793,0,0.0,500,0,2267051,3479542,5.8582629724860595,0.0
8511,162171,4726267,0,0.0,306,0,1160032,1443776,15.264422873816068,0.0
8512,1150463,1032374,0,0.0,262,0,885259,1078228,14.064756156430068,0.0
8513,16197,2696263,0,0.0,311,0,326641,608887,14.709804904928639,0.0
8514,1077479,7899552,0,0.0,312,0,534396,633488,16.41041794682964,0.0
8515,439718,5983064,0,0.0,298,0,1173212,1454969,16.752154771594107,0.0
8516,25567,4658291,0,0.0,321,0,871299,1105577,10.190364023314887,0.0
8517,501136,7363335,0,0.0,253,0,610107,1117394,13.084682780320689,0.0
8518,1057881,5743705,0,1.3663051128387451,248,1,1514774,2016575,15.153672008241326,15.153672008241326
8519,144536,7079353,0,0.0,590,0,637463,798732,18.792348241155807,0.0
8520,704219,4782106,0,0.0,957,0,543259,664346,5.452505363876655,0.0
8521,552561,3856192,0,1.3968684673309326,338,1,1323635,1721132,13.043879144320025,33.90762051662048
8522,1023044,5402846,0,0.0,265,0,1827353,2181810,11.053340696938013,0.0
8523,55011,8081299,0,0.0,302,0,335499,622612,14.3482865869248,0.0
8524,662499,928033,0,0.0,308,0,936075,1192690,9.166164523516969,0.0
8525,198352,7324155,0,0.0,190,0,352246,435719,14.32289510762114,0.0
8526,457374,3005311,0,1.1249213218688965,568,1,1241973,1540357,8.254251483184982,21.64302361485392
8527,30148,5404763,0,0.0,319,0,209729,250438,16.909065350475416,0.0
8528,1157428,2896212,0,0.0,306,0,546019,668228,5.447105137850446,0.0
8529,277931,4071998,0,0.0,272,0,1088668,1402946,8.669279297190199,0.0
8530,173134,4911303,0,0.0,252,0,406693,543372,13.470467056383903,0.0
8531,391097,8605922,0,0.0,636,0,265640,333920,19.039554185680508,0.0
8532,797418,3350878,0,0.0,362,0,1924347,2342201,9.173798518171125,0.0
8533,843704,595457,0,0.0,325,0,849313,1132788,9.999968315247823,0.0
8534,275817,4751061,0,1.8286218643188477,487,2,3419271,4578190,12.870970728247434,182.80838048140072
8535,756824,3674505,0,0.0,150,0,543667,664908,5.451705457112937,0.0
8536,575230,1709660,0,0.0,264,0,1557495,2011444,10.989000086876954,0.0
8537,816752,5401168,0,0.0,267,0,1355539,1682091,10.009127809379597,0.0
8538,477833,1627810,0,0.0,142,0,144702,211331,12.463928886745297,0.0
8539,142685,5376315,0,0.0,304,0,118504,143122,37.624704228176995,0.0
8540,118318,5360689,0,0.0,268,0,104567,123440,8.851047121451026,0.0
8541,919511,6273383,0,0.0,200,0,1157442,1409815,9.947280965933446,0.0
8542,741775,6722215,0,0.0,383,0,543266,664353,5.452491635253385,0.0
8543,829378,7401716,0,0.0,225,0,839962,1039538,9.724587510927526,0.0
8544,326406,817951,0,0.0,298,0,3017989,4356726,11.495533213001178,0.0
8545,717628,3688699,0,0.0,303,0,548877,672288,5.441539972749245,0.0
8546,608935,2846672,0,0.0,367,0,721810,968727,10.034370756784062,0.0
8547,659816,8144983,0,0.0,262,0,1047219,1376807,12.238054649868644,0.0
8548,941523,505791,0,0.0,261,0,1588621,1914711,9.096573233516612,0.0
8549,540701,8511902,0,0.0,620,0,724272,842225,16.763889538917322,0.0
8550,952449,6803459,0,0.0,199,0,2315020,2907152,7.554882983869413,0.0
8551,704311,1358968,0,0.0,248,0,543260,664346,5.452503402634639,0.0
8552,184088,402674,0,0.0,300,0,16778,18711,12.661591862910068,0.0
8553,1167753,6852583,0,0.0,281,0,106877,177675,13.530012076269603,0.0
8554,817609,4833877,0,1.7382049560546875,283,1,1358274,1681706,11.715142334467956,41.476489928939166
8555,825764,1575120,0,1.4671740531921387,300,1,1848358,2292852,12.660605436856455,57.07021481885752
8556,827854,4992432,0,0.0,423,0,625143,791350,10.605829409084993,0.0
8557,822262,1420851,0,1.4741787910461426,292,1,862624,1090155,11.96789867635591,37.11838739733914
8558,1016303,6917274,0,0.0,250,0,2804558,3366408,11.025453365341173,0.0
8559,194718,7138799,0,1.9965205192565918,391,1,693157,930633,24.221217214515452,24.221217214515452
8560,894553,717664,0,0.0,232,0,2215380,3830673,7.311397750338884,0.0
8561,18816,769657,0,0.0,308,0,589262,991299,11.728150418788916,0.0
8562,352529,1057804,0,0.0,272,0,705390,952954,12.70437115668458,0.0
8563,963410,394617,0,0.0,193,0,3351148,4407665,10.228142558469088,0.0
8564,189157,2758834,0,0.0,267,0,1871128,2637837,7.527893748079289,0.0
8565,639971,3479702,0,0.0,218,0,1590156,2300935,10.692649396446328,0.0
8566,837462,2326266,0,0.0,455,0,574125,702186,8.065445947052737,0.0
8567,919023,2059927,0,0.0,153,0,585630,712812,8.098366589715676,0.0
8568,1166863,6294072,0,0.0,344,0,1336194,1613959,12.110896075155807,0.0
8569,491835,7493620,0,0.0,239,0,657212,1123848,18.609017962316795,0.0
8570,927902,3885092,0,0.0,396,0,1588823,2100984,7.749247084174519,0.0
8571,575413,4677636,0,0.0,403,0,1034013,1338127,9.024516864592476,0.0
8572,308153,6569317,0,0.0,518,0,3828926,6128603,8.031020349852286,0.0
8573,134303,2457548,0,0.0,93,0,433069,533315,10.107215569780113,0.0
8574,221142,5768148,0,2.469113349914551,379,3,2957461,5085402,6.7650490901260305,62.04989068586795
8575,866783,7408921,0,0.0,251,0,1154126,1477182,15.660733694849057,0.0
8576,386060,4635540,0,0.0,462,0,1427140,1795452,10.431866542095847,0.0
8577,1157129,5676585,0,0.0,319,0,765025,974326,7.800506766174125,0.0
8578,76225,1989006,0,0.0,228,0,6116005,9505528,0.8628286147676878,0.0
8579,1049493,5515558,0,0.0,376,0,668383,808787,13.159408222023272,0.0
8580,868691,3377223,0,1.94767427444458,199,1,1365958,1758556,13.707580865506557,13.707580865506557
8581,1025238,7114909,0,0.0,209,0,524859,632034,8.479769361686081,0.0
8582,951639,640616,0,0.0,342,0,975122,1192979,12.978124871570996,0.0
8583,762447,1150958,0,0.0,557,0,1039873,1564212,12.730911556347479,0.0
8584,96204,7747200,0,0.0,344,0,455969,591132,23.32829030859483,0.0
8585,754728,1479995,0,0.0,258,0,543881,665232,8.176360703733843,0.0
8586,446911,1079729,0,1.7144904136657715,310,1,1054063,1651242,12.544680041317664,40.73752081992683
8587,190451,5302507,0,0.0,200,0,333142,559930,13.853987524225747,0.0
8588,1003103,4129877,0,0.0,176,0,427111,503237,9.619818801319301,0.0
8589,823637,7806621,0,0.0,271,0,1558050,1919154,12.536726570863005,0.0
8590,839531,145033,0,1.8877184391021729,358,2,563011,690274,8.107790800841476,32.50736295973519
8591,68705,6875709,0,0.0,355,0,5336261,7642402,5.619970194953755,0.0
8592,197585,2450271,0,1.6969714164733887,623,2,665296,848776,12.332066060880262,58.93918807117574
8593,485655,6726571,0,0.0,491,0,1312050,1795692,17.836527964926056,0.0
8594,740818,4284095,0,0.0,273,0,714197,881431,7.835523402295221,0.0
8595,47063,4633584,0,0.0,316,0,633933,970694,14.356054000324379,0.0
8596,213240,1398458,0,1.4914321899414062,248,1,1026523,1275875,16.421962709507294,69.11183154711641
8597,975936,8290010,0,0.0,286,0,1041566,1262713,13.422034964295754,0.0
8598,443939,193735,0,0.0,287,0,34289,50927,27.601468675468244,0.0
8599,883909,2472733,0,0.0,308,0,3333640,4310459,7.55839614107552,0.0
8600,767960,7134092,0,1.09317946434021,919,1,543416,664549,5.452197490187569,8.178452133372975
8601,907058,3119644,0,0.0,260,0,818877,1103407,10.122211523911908,0.0
8602,720389,5852241,0,0.0,398,0,579987,712221,13.477853379972048,0.0
8603,266108,4024554,0,0.0,288,0,925321,1171946,9.35116339747178,0.0
8604,314821,3826502,0,0.0,416,0,1603569,2180075,13.290510246490035,0.0
8605,715960,532654,0,0.0,452,0,543550,664815,5.451934784756233,0.0
8606,506230,8814700,0,0.0,367,0,229148,341965,14.997187491140291,0.0
8607,305276,3318386,0,0.0,308,0,2054903,2560796,14.507737201684446,0.0
8608,294581,1575561,0,2.4856159687042236,297,2,2953944,3757439,12.00063979951615,67.55702498702694
8609,131958,8573926,0,0.0,279,0,238840,286708,10.91685417887076,0.0
8610,394547,6561667,0,0.0,720,0,1999953,2662228,12.974016096283927,0.0
8611,408203,5517950,0,0.0,294,0,42701,55653,20.46381587669948,0.0
8612,836157,1544696,0,0.0,305,0,666577,853573,12.957602421598711,0.0
8613,604472,4868186,0,0.0,218,0,789724,1081673,9.938147456732743,0.0
8614,490277,2643323,0,0.0,316,0,510605,811262,16.9738880239653,0.0
8615,162669,8678229,0,0.0,136,0,517378,623720,12.404929822633672,0.0
8616,253300,605006,0,0.0,477,0,1655011,2121329,14.531723734286814,0.0
8617,882548,3733235,0,0.0,301,0,2722673,3737165,14.743537163276995,0.0
8618,632550,1893220,0,0.0,220,0,1203111,1539152,11.026275203203213,0.0
8619,1062079,2862324,0,0.0,216,0,392649,490211,25.358054124800407,0.0
8620,485244,6443817,0,0.0,250,0,443098,594162,10.428212174197931,0.0
8621,255422,704640,0,0.0,319,0,1558252,1938891,13.111930837312975,0.0
8622,506846,4042269,0,0.0,152,0,224225,346165,18.936975959990093,0.0
8623,732351,5462975,0,0.0,278,0,640143,817708,7.981508105247705,0.0
8624,996649,1184085,0,0.0,315,0,2224849,2927953,13.866231871029045,0.0
8625,925025,94572,0,0.0,179,0,850410,1098949,11.916804467475409,0.0
8626,819747,443183,0,0.0,535,0,622201,785792,10.470226534585423,0.0
8627,18746,2622393,0,0.0,305,0,585885,986100,9.09482702664912,0.0
8628,632157,8305381,0,0.0,314,0,807125,970748,7.324327107282722,0.0
8629,310889,919511,0,0.0,671,0,1897069,2338041,14.98619237279432,0.0
8630,443462,1544458,0,0.0,318,0,416916,750269,17.20434566536491,0.0
8631,577698,812160,0,0.0,268,0,861456,1053218,12.28451992143724,0.0
8632,297154,8531202,0,0.0,318,0,2777923,3520886,10.741569787310123,0.0
8633,428050,878653,0,0.0,399,0,560929,713723,13.828846521995954,0.0
8634,306426,7049809,0,0.0,545,0,1691850,2301682,11.285354395519281,0.0
8635,861083,7796608,0,0.0,262,0,548919,672540,5.441458391312667,0.0
8636,241133,4634872,0,0.0,290,0,2573036,3475158,8.616946685795144,0.0
8637,557758,3568011,0,0.0,323,0,544756,667050,5.449573155454772,0.0
8638,1036928,7396009,0,0.0,280,0,509484,620907,8.470245184682245,0.0
8639,166490,8067161,0,0.0,332,0,278690,325048,13.830013054780508,0.0
8640,1172727,2940931,0,0.0,272,0,778195,1096723,7.604752808491451,0.0
8641,254667,330072,0,3.5281968116760254,477,3,6173820,9373853,13.787491643973349,371.30514729460515
8642,461566,8685616,0,0.0,253,0,783214,1330872,7.73233890798621,0.0
8643,63597,511311,0,0.9403412342071533,255,1,3264380,4605712,6.146596486143518,25.85673019137958
8644,817836,4812808,0,0.0,151,0,1371515,1694089,9.990202455842697,0.0
8645,246795,4448256,0,0.0,250,0,1870232,2538198,14.137695852738506,0.0
8646,1165000,4783076,0,0.0,268,0,2657397,3525947,7.447411602649679,0.0
8647,114445,1933671,0,0.0,516,0,440119,629917,22.36683871399864,0.0
8648,912361,7319668,0,0.0,307,0,1563802,2036030,11.589659068544934,0.0
8649,933992,3443639,0,0.0,260,0,957753,1185439,11.813914844802365,0.0
8650,417115,3135317,0,1.2098004817962646,315,2,1731137,2440830,14.521633536790281,55.26089397434003
8651,190785,4611441,0,0.0,407,0,241484,307290,14.989290805733006,0.0
8652,961503,743590,0,0.0,227,0,903750,1104336,6.657108758362192,0.0
8653,278565,3831902,0,0.0,252,0,1186859,1485084,10.493853169662035,0.0
8654,566754,4795493,0,0.0,240,0,543678,665131,5.451683898766226,0.0
8655,442802,3669104,0,0.0,568,0,214125,266099,19.57864913166523,0.0
8656,329056,6811985,0,1.5365395545959473,270,1,1377667,1738367,8.347704565081477,15.005688551276762
8657,533442,2268036,0,0.0,239,0,3966696,5842775,5.669947553456377,0.0
8658,676698,4903811,0,0.0,285,0,760510,969123,7.815805533482732,0.0
8659,1155131,4262123,0,0.0,592,0,2397426,3142721,8.439486049720985,0.0
8660,7269,1362322,0,0.0,415,0,544884,666601,5.449322788432768,0.0
8661,256112,1351577,0,0.0,279,0,1984637,2672392,14.12728187489666,0.0
8662,475455,6335103,0,0.0,281,0,607737,766442,22.092427175685987,0.0
8663,900522,2749594,0,0.0,275,0,886232,1112020,16.789083387367185,0.0
8664,779541,8003906,0,0.0,304,0,543257,664343,5.452509286370811,0.0
8665,710262,8337438,0,0.0,429,0,768821,954593,7.432015235897434,0.0
8666,151350,5770438,0,0.0,527,0,435978,779766,17.2566762036858,0.0
8667,1003692,4823587,0,0.0,266,0,925626,1116445,9.885198341500725,0.0
8668,1154518,7245887,0,0.0,250,0,958097,1327299,9.537446226635788,0.0
8669,390639,3043156,0,0.0,489,0,159176,283791,19.653477451574766,0.0
8670,695038,4359712,0,0.0,290,0,719005,954301,7.617922463205863,0.0
8671,14900,4320660,0,0.0,203,0,382273,701543,20.19744091568992,0.0
8672,522457,4387424,0,0.0,253,0,441706,594894,22.166385188932026,0.0
8673,681449,728548,0,0.0,180,0,568929,698415,10.828492552547154,0.0
8674,664870,188030,0,0.0,289,0,554550,678963,10.863737451891891,0.0
8675,565376,113429,0,0.0,493,0,1749873,2130619,10.797485118700234,0.0
8676,1044066,5023500,0,0.0,178,0,1220478,1494051,10.547569393228875,0.0
8677,477290,7973104,0,0.0,258,0,140359,209053,12.600413397908607,0.0
8678,917008,5521481,0,1.517653465270996,206,1,945074,1245233,9.718374802286036,25.393333472763427
8679,1261,829930,0,0.0,499,0,1282888,1641832,5.765913862374196,0.0
8680,399646,5241720,0,0.0,284,0,319554,391894,16.265583698959666,0.0
8681,583852,4061754,0,0.0,245,0,775064,1071303,13.000815888733293,0.0
8682,907509,3106956,0,0.0,737,0,1081655,1421541,14.076158255125208,0.0
8683,186648,8841015,0,0.0,344,0,903522,1105685,16.016046947061575,0.0
8684,470384,4138008,0,0.0,479,0,294868,342958,14.184332422209875,0.0
8685,859854,7202922,0,0.0,362,0,2319139,3140790,8.084655817157898,0.0
8686,813481,5196452,0,0.0,241,0,794080,1051553,12.637826078096674,0.0
8687,684654,8543800,0,0.0,295,0,547562,669910,8.164169122521347,0.0
8688,1043354,7317542,0,0.0,276,0,1383605,1729130,14.94799117668062,0.0
8689,307897,7476012,0,0.0,182,0,2273997,3191935,13.798918879051232,0.0
8690,530143,8033726,0,0.0,455,0,450613,611518,8.886750459646757,0.0
8691,747779,545238,0,0.0,232,0,879085,1107214,12.865963466776371,0.0
8692,1045917,3750890,0,1.8280181884765625,505,1,762569,927430,12.5942868389123,36.01151778338456
8693,51098,5471615,0,0.0,248,0,133046,183402,12.626337691934115,0.0
8694,569372,427092,0,0.0,489,0,735139,953147,10.18419677727245,0.0
8695,491604,1099894,0,0.0,303,0,133552,298523,12.789059379648577,0.0
8696,1053517,1501611,0,2.780933380126953,287,1,545878,664947,16.87793227751156,31.034738798075857
8697,916871,7696261,0,0.0,321,0,1120617,1426390,9.901479704699083,0.0
8698,1017842,1547709,0,0.0,281,0,1983221,2439529,9.605236256491464,0.0
8699,144752,3485620,0,0.0,279,0,1577279,2058890,16.83321723801344,0.0
8700,751357,2477027,0,0.0,237,0,590999,748590,8.088499751442562,0.0
8701,893502,7001619,0,0.0,349,0,1330442,1659076,12.824081322135134,0.0
8702,1041858,8448342,0,1.5933139324188232,206,1,1067551,1422534,13.389624264049562,41.93124604824803
8703,854675,7192433,0,1.3756613731384277,398,1,936716,1176213,9.426779817440146,24.45711111769591
8704,961965,6814568,0,0.0,474,0,887788,1074035,6.674195422282898,0.0
8705,554367,6528411,0,0.0,273,0,2003091,2502063,8.441258148861126,0.0
